dic_gloss,synonyms,sid,FSW
nie zdać,oblać,1183,M543x565S15d38476x523S10031506x535S20e00493x532S35000495x482S35904468x482S22b04527x534S22a10460x528S2fb00488x556
nie znać,,1052,M545x517S30007482x482S20500511x473S18210515x489S2df08524x463
nie znać,,2148,M540x517S30007482x482S15a01517x480S2df08519x454
niebezpieczeństwo,niebezpieczny,1967,M546x524S1ed35518x499S1ed3d454x499S2ea07516x476S2ea1f467x477S2fb00493x501
niebieski,,582,M512x529S11520497x499S2e500488x470
niedawno,,1869,M553x563S36d00479x524S15d01524x507S32406485x482S26a04526x532S2f920532x552
niedobrze,"beznadziejny, do kitu",1096,M546x573S1f524522x531S35000482x482S22f04518x559
niedobrze,,1783,M559x583S1f523523x511S1f525456x511S22c03526x526S22c15444x527S1f524515x568S1f524476x567S35000482x482S2fb00494x549
niedziela,,745,M515x517S22f04487x503S11502485x483
niedźwiedź,niedźwiadek,294,M538x517S2ff00482x482S2e700523x488S2e718460x460S17128462x490S17120517x463
Niedźwiedź Tata,,455,M573x538S2ff00442x482S37a06473x536S37a06425x536S37a06513x536S2e700480x479S2e718425x455S30000522x482S30004522x482S11512543x470S20500535x468S20500534x517S17120472x452S17128424x487
Niedźwiedziątko,,656,M564x570S2ff00482x482S37a06458x568S22a04547x534S37906506x568S2e700520x481S2e718462x468S17128463x498S17120516x452S15a52537x513
Niemcy,"niemiecki, Niemiec",690,M546x517S30007482x482S10621515x478S20e00501x471S26a00516x457
niemiły,,531,M518x570S34100482x489S15d01484x547S30322482x476S21100498x534
nienawidzić,,104,M542x564S20b00475x534S20348478x549S20500512x475S10611519x482S10620489x533S22b03505x511S31900482x482S30007482x482
nienawidzić,,403,M553x520S32102482x482S15d11530x497S15d19524x497S20500533x485
nienawiść,,1562,M542x564S20b00475x534S20348478x549S20500512x475S10611519x482S10620489x533S22b03505x511S31900482x482S30007482x482
nienawiść,,1633,M553x520S32102482x482S15d11530x497S15d19524x497S20500533x485
nienawiść,,73,M518x547S31900482x488S20500502x504S11500481x517S30300482x477S26506500x522S20500487x505
niepokój,,1932,M551x585S30c00482x482S35000482x482S1f510514x528S1f518482x539S22f04513x550S22f14477x565S2fb00510x579S2fb00519x579S20e00539x550S20e00465x562
niewola,,1996,M519x539S20340504x462S20348488x461S3780b481x476S37802494x476S22b24488x509S22a14503x512
niewykształcony,,2191,M533x517S30007482x482S33c00482x482S17210516x469S22104499x469
nigdy,,536,M534x577S2f900523x572S20320495x519S29b04512x528S2ff33479x482
niski,,2183,M512x524S15a50497x477S22f04487x510
niszczyć,"patologia, patologiczny",2002,M522x525S20336478x497S20350487x510S26a00495x492S20f00492x475
no,,1390,M549x562S14c39523x518S34200482x482S14c31449x518S2fb00492x536S22a04530x547S22a14455x546
no ale,,1236,M539x558S30a00482x488S14c30515x527S14c38463x526S30100482x477S34300482x488
no cóż,,1656,M539x552S30a00482x482S34200482x482S14c38463x520S14c30515x521
no to co,,9,M552x565S36e00477x527S14c3e451x539S30107482x477S14c36521x541S31900482x488
noc,,430,M527x538S15a07486x506S15a00470x463S15a00515x465S15a01495x507S22b03486x475S22b15487x475S36d00479x534S2fb00490x462
normalny,klasyczny,452,M547x519S10050508x489S10058475x489S26d00520x480S26d10454x480
Norwegia,,207,M517x526S11950482x500S24509488x474
nowość,,1158,M524x524S15d09475x475S15d02497x477S20e00480x480S26a02498x497
nowy,,1881,M524x518S15d09475x481S15d02497x483S26602491x502S2f900476x509S20e00480x486
Nowy Meksyk,,260,M531x513S11920469x486S18d20511x488S26506494x498
Nowy Sącz,,126,M573x531S15d09427x475S15d02449x477S26602443x496S2f900428x503S20e00432x480S20336501x486S20352506x490S20332558x484S20356554x487S21100507x469S2df28524x483S37a06445x529S37a06492x529
Nowy Targ,,1771,M556x523S15d09443x479S15d02465x481S26602459x500S2f900444x507S20e00448x484S1ea40527x477S1ea48508x484S2e802524x504S2e812506x508
Nowy Testament,,1901,M552x524S15a37504x489S18550516x498S26a07531x479S20e00511x476S20e00455x490S15d09447x485S2f900447x515S26602462x508S15d02468x489
nudny,,2177,M518x568S35100482x482S18502499x527S21100498x554
nudny,,976,M576x576S36a00482x477S20500513x509S33b00482x477S2f900565x549S10001522x518S20307549x555S31900482x477S22a05538x546
numer,,96,M527x534S20314474x519S10010479x465S21416481x501S26b04500x475S20500492x504
O,,1129,M511x515S1ce10489x485
Ó,,556,M513x521S1ce10487x491S22a04500x478
o!,och!,2055,M518x517S30a00482x482S34400482x482
obaj,,1645,M518x520S27102503x480S10e30482x481
obawa,obawiać się,1993,M527x558S31b00482x482S14c01482x531S20600505x528
obecny,,1713,M530x533S36d00479x467S1ce40508x480S1ce48468x480S22a04501x518S22a04515x518S22a14469x518S22a14483x518S2fb00491x505
obiad,,2046,M545x530S1f440516x511S33b00482x482S15d02478x504S26502507x516
obie,,971,M518x520S27102503x480S10e30482x481
obiecać,obietnica,812,M546x540S2ff00482x482S2f900533x535S11520531x501
objazd,,1494,M522x525S10051477x504S2d608493x475
oboje,,527,M518x520S27102503x480S10e30482x481
oboz,,149,M523x528S2fb00492x519S22b13477x504S15d11499x484S15d19477x484S20500494x471S22b05499x504
obraz,,985,M543x517S2ff00482x482S17b00497x484S22a04519x492S22104531x495
obrus,,1593,M575x574S2fb00491x426S14c20508x427S14c28465x427S2890b532x443S28913435x443S14c40540x474S14c48433x473S2f900564x479S2f900425x477S1ea40539x553S1ea48436x551S22b00546x521S22b10433x522
obrus,,1882,M565x540S2fb00492x461S14c20509x462S14c28466x462S2890b533x478S28913436x478S14c40541x509S14c48434x508
obserwacja,"obserwować, oglądać, hospitacja",1997,M553x528S15420535x503S31b00482x483S2e500530x470
obudzić się,,1696,M560x517S31400497x482S31600466x482S1eb10536x491S21b00536x481
obuwie,,2225,M518x563S30004482x488S30100482x477S1f700492x525S26904492x545
obuwie,,409,M523x544S30004482x482S20306492x517S20e00511x515S22a04510x529
ocena,,344,M516x519S20348487x504S1f522501x495S26a07493x480S20e00484x491
oczy,,1249,M518x527S31400482x482S10001491x497S26506499x492
od,,667,M527x513S15d48472x486S20350512x498S20500491x487S26506493x498
odchylić drzwi,,175,M521x536S14c21479x491S26607491x464S2f800483x525
odcinek,,603,M546x517S16c56525x497S36d00479x484S2f900529x488
odcinki,,1431,M592x517S16c56525x496S36d00479x483S2f900529x487S16c56548x497S16c56571x496S2f900553x485S2f900578x487
odlot,,591,M517x525S1a050484x496S25607493x475
odmiana przez przypadki,odmieniać przez przypadki,291,M521x527S36d00479x492S10011471x497S2e000453x473
odpoczywać,"odpocząć, wypocząć",742,M546x520S36d00479x481S11e10501x490S11e18467x490S20600446x501S20600524x503S2fb00489x496
odpowiadać,"odpowiedzieć, odpowiedź",1174,M524x577S33b00482x482S11521497x510S11501453x550S15d08439x537S20500504x496S20b00456x527S29503473x529
odpowiedzialność,odpowiedzialny,1998,M564x547S33b00482x482S10001505x508S10009472x508S20500520x497S20500467x497S2c607529x507S2c612445x509S10050549x470S10058430x473S2fb00491x541
odważny,odwaga,1974,M572x559S20303512x538S20305461x537S31400482x482S2c607534x520S2c612443x522S20326431x502S20326557x499S2fb00493x536
ogród,"ogrodnik, ogrodnictwo",274,M528x525S10010505x475S10018474x492S23100502x508S23110472x475
ojciec,,581,M530x526S20500494x515S20500492x470S11542500x479S30000482x482S30004482x482
OK,,124,M515x544S1ce10493x514S26900493x493S21b00486x520S14c40489x455
oko,,1141,M527x527S31400482x482S10001506x497
okres,,15,M559x519S15d40509x492S15d48471x492S26606529x496S26612441x499S2fb00491x486S2fb00491x480
okres,,429,M544x522S10e40473x490S10e48457x490S22100456x478S22100528x480S10e48529x492S26606493x506
okropny,,2155,M548x571S31b00482x482S1ce40526x529S1ce48457x529S27102510x530S27116480x531
okropny,,2156,M546x567S27116478x527S1ce40524x525S1ce48455x525S27102508x526S31a00482x482
okulary,,2195,M580x556S2fb00447x526S10b01462x495S10b09427x496S2ef00476x487S2ef10416x487S2ff00438x483S2ff00525x481S10b10564x494S26504565x528S10b18505x494S26514506x527S2fb00534x530S2f700484x549
Ola,,774,M511x528S1ce10489x498S26a02492x471
olej,,1220,M518x518S19240497x499S19248482x498S21100501x481
ołówek,,329,M530x515S22f04469x501S20e00477x484S19a31503x484
Olsztyn,,813,M560x519S33100482x482S10002501x504S20e00519x486S22f00535x484
on,ona,1591,M518x553S31900482x482S10041472x523S26501455x506
on,ona,338,M542x548S26506521x534S32106482x482S1f500518x516
on,ona,353,M537x559S31900482x482S10047503x538S26507524x522
on,ona,564,M518x543S10042470x528S32102482x482
on pyta mnie,ona pyta mnie,1215,M549x517S26603510x489S1ce42519x468S33b00482x482
on uczy mnie,ona uczy mnie,70,M582x517S18500524x486S2fb00539x450S26a03559x457S18500558x486S26a13527x462S32107482x482
oni,,192,M536x516S10041464x486S2d608485x487S10040521x484
oni,,588,M540x531S10040461x469S2d608484x491S10047510x501S2f900516x526S2f900463x505
oni dwaj,,2077,M526x526S10e37475x501S27105499x473
oni dwaj,wy dwaj,2083,M509x538S10e30491x508S27106494x461
oni trzej,w trójkę,12,M513x526S2ea06488x474S11e30490x496
operacja,operować,2141,M548x542S10031496x478S10039466x498S26604500x511S26600516x509S26604532x512S26610452x465S26614464x467S26610477x459
opiekować się,,2050,M562x536S14c20513x497S14c2e466x513S23705527x464S23717438x481S2fb00494x502
opłatek,,1505,M561x517S2fb00488x511S2a613439x488S20500493x483S2a602528x490S2a602544x490S2a613453x488S18540501x495S18548471x495
Opole,,1007,M528x517S33100482x482S1f010498x497S22104515x461S26500514x474
opór,opierać się,2000,M574x575S30c00482x482S35000482x482S20320529x525S20324540x546S26a00547x531S26a10528x505S2fb00531x569
opowiadać,opowiedzieć,258,M530x578S2ff00482x482S10011509x517S10019470x520S2ea08497x532S2ea18485x553
opowiadać,opowiedzieć,640,M534x576S30100482x477S1ce40512x511S1ce48478x522S2ea08505x534S2ea18490x551
oralista,,1420,M538x539S34400482x482S12200489x511S2e500515x512
oralizm,,1043,M538x539S34400482x482S12200489x511S2e500515x512
oralny,,724,M538x539S34400482x482S12200489x511S2e500515x512
organizować,"zorgaizować, organizacja, organizator",1785,M539x529S10050517x499S10058468x499S28108519x470S28110461x470
ortografia,,165,M562x523S37906438x501S20300478x495S15d42447x490S20600452x512S15d39513x494S18511523x490S20e00512x482S26a07541x477
orzeczenie,,1311,M511x517S1ec10488x498S26500496x482
osiem dni,,499,M532x526S14c00499x495S28a2a496x473S11e08468x493
osiem godzin,,148,M524x527S14c20501x496S11e28475x496S2e32f487x473
osiem godzin,,861,M546x521S14c00481x488S23000521x479S1ea10521x500S11e08454x488
osiem lat,,1781,M544x520S2ea00529x493S14c00501x487S2fb00492x479S2ea10456x493S11e09474x490
osiem złotych,,973,M528x530S26a02510x503S14c00505x469S26a16477x503S2fb00493x523S11e09473x470
ósmy,,239,M529x527S14c20505x496S11e28474x496S2df00508x473S2df18471x472S2fb00492x492
Osnabrueck,,1801,M551x517S30007482x482S1f410517x487S22114511x474S22104539x474
osoba,,1541,M551x521S36d00479x479S22b04522x491S10000505x490S21100538x495
osoba,,1580,M540x524S36d00479x476S2fb00493x518S10008481x486S10000505x486S22b04524x486S22b14463x487S21100494x485
osobisty,,484,M540x524S36d00479x476S2fb00493x518S10008481x486S10000505x486S22b04524x486S22b14463x487S21100494x485
otworzyć,,416,M522x535S17500501x476S17508476x476S2fb00491x529S21b00504x465S21b00488x465S26614480x499S36d00479x509S26604504x499
otworzyć,uruchomić,1740,M534x529S17520501x512S17528476x512S36d00479x472S21b00526x517S21b00464x517S22a07520x499S22a11465x499S2fb00492x504
owoc,,998,M551x534S33e00482x482S30006482x482S20310521x498S23600512x517S21100522x481
owsianka,,369,M622x563S2ff00482x482S16202498x506S2ea00523x489S20340600x547S20348567x528S21b00598x534S21600576x515S22a00597x514S22a14565x548S21600607x534S21b00565x515S22a00576x547S22a14609x515
oznajmić,"zawiadomić, przekazać informację",1221,M592x517S30007482x482S18510513x486S18520567x488S2d604542x496
P,,1071,M514x507S1f410485x492
pa-pa,,402,M513x521S17f20492x492S22114487x480
paczka,,1748,M557x523S15d40492x488S15d48443x488S15d02529x476S15d0a530x504
Pałac Kultury i Nauki,,1877,M531x535S15d39470x512S17330480x492S20500472x504S22b00515x472S21600503x501S21600503x482S21600503x464
palce,,1041,M512x523S22510490x477S14c00488x492
pamięć,,1262,M533x517S30007482x482S20311512x473S20600492x468
pamięć,,1983,M584x518S30007482x482S10011517x488S20500511x476S26506542x490S20340569x489
pamięć,,802,M565x518S20500478x475S20311544x474S30007514x482S30007449x483S10011484x486S20500531x469
pamiętać,"dysk twardy, pamięć",605,M533x517S30007482x482S20311512x473S20600492x468
pan,,250,M554x577S1d450525x549S10020522x501S20e00525x500S26500522x480S36d00477x527S20500514x558S30006486x482
pani,,1791,M556x575S20800521x492S1d417522x504S1d450527x547S36d00478x524S20500518x560S33000476x482
panna,,209,M546x530S33010479x482S1d417521x495S30004479x482S20500521x483S20500494x519
państwo,,497,M545x528S1d450516x498S20500509x512S36d00479x473S20500483x511S1d458454x500
państwo,,887,M525x520S16c10475x480S16c18505x480S3770b483x498S37703494x498S20500495x489
papier,,1857,M543x521S1f701502x479S1f709480x479S23600504x504S23610457x504S21100494x495
papiez,,1195,M546x517S2ff00482x482S15a10534x475S15a18454x471S23917472x455S2390f512x455S20500493x450S2fb00492x468
papież,bierzmowanie,832,M538x528S30006482x482S11511513x501S20500518x490
paralotnia,,793,M595x563S1a051454x525S2ea32465x505S33e00432x483S33e00533x482S15a57566x540S15a51521x539S25607571x515S25611509x513S2fb00546x555
parasol,,839,M512x541S20300495x526S1ea00489x483S2ee01490x458
parlament,,79,M538x531S2fb00491x510S17e28463x482S17e20515x482S27608505x503S27610462x503S2f900519x468S2f900465x470
partia,,1361,M521x515S36d00479x486S1ce42467x493S21100502x500
partia,,244,M508x518S20320493x503S26500493x481
Paryż,,1378,M547x530S11511500x483S11519475x482S22b01523x506S22b17452x506S20500494x470S2fb00491x522
pasja,,885,M527x553S33e00482x482S15a01504x516S20500494x517S20500495x542S31900482x482
paski,w paski,943,M526x523S36d00479x478S14402477x489S26606496x507S21100512x491
pasterka,,348,M560x532S15a07537x491S15a21506x482S24905525x501S15a20468x495S15a20451x495S2e300466x468S2e318439x468
pasterka,,847,M525x540S15a20416x491S2e318404x464S2e300431x464S15a20433x491S15a08476x460S15a00513x460S15a09481x506S22b15489x482S22b03487x481S15a01494x508S36d00479x536
paszport,,143,M515x523S15d39485x495S20340495x476S20500488x506S20500499x499S26507502x510
październik,,1154,M519x521S10048484x491S10641490x489S20e00482x479S21800501x483
pedagogika,,1674,M537x518S17520516x501S17528463x500S21d00463x487S21d00519x487S2fb00493x481
pełny,,1137,M515x522S20348499x495S15d51487x499S20e00485x479S26507502x478
peron,,1008,M520x532S2ea00480x467S15d40481x499S1f540505x497S2f900507x527
piątek,,1461,M521x523S20348492x476S37809487x491S19a01492x481S20e00478x488S26a04494x505
piątka,,1240,M515x528S15d39489x505S20b00492x494S14c42484x472
piąty,,278,M512x526S14c20489x495S2df00490x474
piąty,,916,M526x516S14c08474x484S10021496x495S20500496x483
pić,,1379,M518x570S1ec40488x523S33b00482x482S2c305489x546
pięć dni,,1110,M524x527S14c01476x500S28909497x473
pięć godzin,,1346,M539x531S37806460x496S20356496x490S2df08516x484S2df0c518x510S14c01485x500S14c21476x469
pięć godzin,,1523,M526x529S37806473x520S20356509x514S2e308503x471S14c20493x490
pięć godzin,,227,M531x522S23000506x478S1ea10504x501S14c00469x484
pięć lat,,1282,M521x515S2ea00479x487S14c00498x484
pięć lat,,1666,M518x544S2ea00441x516S14c10460x513S2ff00482x482
pięć złotych,,1031,M520x516S26a02481x483S14c00497x485
Piechota,,521,M519x527S15a30487x500S11842492x507S26a00481x473
pieczątka,,37,M508x523S20340493x476S22a04494x498S2f900495x518
pielęgniarka,,201,M548x517S26606486x464S10e02518x463S2ff00482x482
pieniądz,pieniądze,525,M520x524S27123492x475S21100489x489S1ea30480x503
pieróg,,1303,M520x526S1ea58480x505S1ea50497x473S22104489x491S22104506x500S22104504x516
pierwsza klasa,,92,M551x525S16d10475x474S16d18466x495S26500491x480S26514450x499S20500477x493S1f502518x491S26a02537x494S2fb00473x519
pierwszy,,1644,M519x515S1f500481x494S20500481x484S10021489x494
pierwszy,,1760,M515x522S1f500486x492S20800488x479S10041494x492
pierwszy,,1859,M538x515S1f522463x491S2df04488x489S1f500514x484
pierwszy,,491,M518x524S11e00483x476S10019483x494S20500508x485
pierwszy,,74,M513x525S10000494x495S22f04488x475
pierwszy,jeden,2107,M517x518S11e09487x488S10021487x495S20500482x481
pies,,2098,M542x541S36d00479x460S15a1c530x514S20600504x521
piłka,,2120,M522x516S17016502x483S1701e479x483S20600488x505
pilnować,,1952,M521x523S36d00479x485S10011472x493S20600452x478
Piotr,,760,M528x526S15d48473x473S10052495x478S20500492x475S2e100505x497
Piotr Tomaszewski,,213,M537x542S15d49468x519S15d41507x519S15d49477x458S27300507x490S27318476x487S27318463x487S27300521x489S15d41500x458S20500495x473S2fb00493x498
pisać,,311,M526x522S15a37473x499S18511485x491S26a07505x478S20e00484x480
pisać na komputerze,"komputer, klawiatura, informatyka, pisać na maszynie",743,M538x526S14c50510x495S14c58468x495S22520506x479S22520461x479S2fb00491x473
pismo,,91,M526x519S15a37474x495S18550490x504S26a07505x481S20e00473x488
piwnica,,1514,M541x526S30006482x482S20310517x511S20600519x498
piwo,,1979,M526x521S20348494x506S15d51503x479S20600473x487
piwo,pub,7,M525x514S15d51502x486S20348494x499S20600475x487
pizza,,2241,M531x536S15d38473x510S10013501x464S2eb06469x492
pizza,,2251,M535x523S1ee50510x501S1ee58466x500S26a02519x478S26a16466x476
plac,,1276,M516x523S15d50486x476S2e80a484x508
Plac Trzech Krzyży,Instytut Głuchoniemych,221,M570x551S2ff00482x482S2330a544x521S1f056542x482S1f020509x525
płacić,"zapłacić, płatność",508,M524x525S15d39475x489S17e0c487x493S26507505x475S22104512x495S21100510x511
płacz,,1918,M544x546S30a00482x482S10001505x500S10009475x500S22a05522x529S22a13466x527S2fb00491x540S21100531x515S21100460x513
plan,,1464,M532x524S15d39468x498S10e14479x476S20500468x486S15d39498x501S10e04504x478S20500522x490
płaszcz,,2219,M589x536S36d00434x464S1ea07478x466S1ea0f409x464S2a603459x475S2a612432x476S21100465x504S21100431x505S36d00523x464S14c02555x480S14c0a511x481S22b04573x506S22b14513x506S2fb00541x506
plotkować,"plotka, plotkara",2042,M555x537S2ff00482x482S10052504x496S1005a468x497S27200515x466S27210448x467S2fb00492x525S2fb00492x531
płukać ucho,,2130,M561x518S33010479x482S10022523x483S28106529x502
plus,,1758,M515x519S10012485x496S10018489x489S20500493x480
płyta,,1131,M522x529S15d39478x506S10013492x482S2ee09478x471
pływać,"pływak, pływanie",2041,M552x533S15a50512x506S15a50479x506S2d608513x485S2d608523x467S2d610457x488S2d610449x468S2fb00494x495
po,,757,M519x525S10019481x494S1002f498x495S20500489x487S26500499x474
po południu,południe,208,M544x536S20500509x512S20500482x513S30005482x482S30003482x482S17800518x504S2d608487x524
pociąg,,2172,M510x530S2ea10495x469S15d48490x503
pociąg,jechać pociągiem,571,M510x529S2ea00490x470S15d40491x502
początek,"rozpocząć się, rozpocząć, na początku",720,M537x545S14c58462x514S14c50513x514S2f900517x474S2f900468x473S2fb00491x499S18520508x455S18528467x455S22b00517x482S22b10466x481
początek,rozpocząć,1149,M526x527S15d38474x473S27300495x477S15d51495x504S21100513x484
poczta,,392,M550x520S33b00482x482S19a20511x500S26507537x506
pod,podrzędny,160,M529x515S18218470x492S28c0c508x487S18210485x486S2f900481x503
podanie,,1789,M521x528S15d38483x472S15d30500x502S2b700502x479S20500479x473
podatek,,374,M524x516S15d39476x486S10051485x495S20600502x483
podmiot,,1231,M515x517S11a42485x502S26500489x482
podobać się,,24,M521x522S15d02489x486S36d00479x478S20e00477x498S22f04493x508
podobny,,469,M546x525S31900482x482S33b00482x482S14710509x503S20600524x495
podpis,,1002,M520x527S15a37481x480S18511493x477S20e00480x473S2da02494x497
podróż,,144,M526x526S1ea20503x474S28c03475x482S1ea00489x505
podróżować,,702,M520x520S1ea00481x480S2eb07496x495
podstawa,,1422,M527x515S15d02481x495S37906473x506S20300512x500S20500486x485
podstawa,,959,M527x516S37906472x494S20500489x505S15d42481x483S20300512x488
podstawowy,,2153,M513x520S15a50486x493S15a50501x493S20600489x480
podstawowy,,2154,M527x523S37906472x501S21404483x505S20300512x495S15d32476x477S20600480x512
podstawy,,1619,M527x517S15d02481x483S37906473x494S20300512x488S20600487x506
podstawy,,911,M527x516S37906472x494S20300512x488S15d42481x483S20600486x505
pogoda,,577,M550x517S2ff00482x482S10001483x481S2e400521x481
pojechać,,1649,M573x530S22b07549x487S1ea00532x509S2ee05529x486S32406482x482
pójść,,1344,M531x525S1dc20470x495S26607496x484S22104519x475
pójść,,1602,M512x537S1dc20488x507S26600495x477S22104495x463
pójść,,1788,M528x527S1dc20504x497S26601486x484S22104473x473
pójść,,845,M539x516S22104460x502S26602478x500S1dc10515x484
pojutrze,,611,M540x523S1dc10516x493S36a00482x477S22e00520x473
pokój,sala,668,M542x522S15d39459x486S1f051471x478S1f056515x493S15d39510x486S20500462x480S20500532x492
pół,połowa,1787,M519x524S10011492x494S10019480x491S20e00481x477S26505506x494
pół,połowa,1847,M518x518S15d39482x494S15d41493x495S20e00484x482S26505505x483
połączenie,"połączyć, złączyć",368,M554x533S1064a452x513S20a00447x489S28803467x488S10610488x487S1064a510x518S10642528x515S20a00520x497S26c22520x467
pole,,247,M516x523S15d50486x476S2e80a484x508
pole namiotowe,,824,M552x528S15d50449x480S2e80a448x512S15d11528x484S15d19506x484S20500523x471S22b05528x504S22b13506x504S2fb00521x519
polecieć,,2173,M535x527S1a041507x497S23a0e466x472
polecony,,1091,M531x538S33b00482x482S10010490x508S22e00514x518
polityka,,1831,M544x529S10041473x479S10049457x475S22a04479x513S20e00484x476S10049503x480S10041523x475S20e00508x472S22a14507x514
północ,,1613,M533x549S22b00517x519S15d10495x521S2ff00482x482
Polska,"polski, Polak, polonistyka",330,M553x517S18541526x483S36d00479x484S20500467x504S20500519x506S2d608484x499
południe,południowy,598,M518x515S15d1c482x487S22b04502x485
pomagać,"pomóc ci, pomóc tobie",1627,M527x521S15d39474x493S15d40489x494S26a00500x478S20e00476x485
pomagać mi,"pomóc mi, ty pomagasz mi",1272,M526x523S15d39474x493S17832479x476S20e00489x511S26a04499x481
pomarańcza,,1025,M527x533S15451490x480S15435484x495S2ea05505x466S2ea15472x512
pomoc,,1298,M525x514S15d39476x486S15d40491x487S20600503x488
pomysł,,184,M541x517S30a00482x482S1eb10517x486S21b00515x476
poniedziałek,,1301,M515x513S13f10486x498S22114487x486
poniedziałek,,1531,M517x513S1f410488x498S22114482x487
popatrzmy,,2069,M534x548S26600518x500S10e00491x501S31b00482x482S2f800486x537
populizm,,443,M547x531S14c38453x500S14c30501x500S22510502x484S22510454x485S2fb00480x493S2d608518x470S2d618465x468
poręcze krzesła,poręcze fotela,2070,M541x538S1ed26522x462S1ed2e460x462S2fb00492x509S26704521x496S26714461x496
Portugalia,,1358,M534x547S2ff00482x482S10001513x517S22b04507x487
porzucić,,1430,M518x588S14c21463x528S14c2f433x529S2a603467x557S2a613440x557S2fb00455x582S31900482x482
poseł,,725,M541x558S36d00479x442S1f540526x462S1f540526x523S26504525x500S2f900527x488S2f900529x553
posłać,"wysłać, wyślę ci",1425,M522x523S10018489x493S10042491x493S20500478x488S2d604493x477
potem,,1776,M550x521S15d10527x494S30a00482x482S26b00523x473
potrafić,,28,M542x539S30004482x482S10022512x506S28102498x523S20e00487x519
potrzeba,,389,M528x515S15d48473x487S20600495x485S18040497x500
potrzebować,,1402,M528x515S15d48473x487S20600495x485S18040497x500
poważny,powaga,2199,M527x576S30c00482x482S20348497x561S20340504x542S20e00515x561S26602467x536S26606468x547
powiedzieć,powiem ci,87,M535x541S33b00482x482S10001504x511S26900519x502
powiedzieć jej,powiedzieć mu,1844,M536x541S33b00482x482S10010495x511S26906518x521S32406482x482
powiedzieć mi,,686,M527x544S33b00482x482S10000491x513S26904511x526
powietrze,,1424,M518x517S15d11495x483S22f03483x496
powietrze,,1733,M526x542S14c10503x464S14c18474x464S26602488x494S26616480x504S26602488x515S26616481x526S2fb00493x457
powietrze,,736,M552x544S31900482x488S14c20529x505S30140482x476S26702486x509S2f800489x533
powinien,,495,M522x514S1de12492x486S26a02478x487
powinien,,98,M523x520S1de13493x481S22f03478x499
powód,powodować,1736,M525x527S1f540498x503S22f00490x473S20306510x497S20e00496x488S37806475x504
powodzenie,,356,M525x526S1f540497x502S22f07504x474S20306509x496S20e00495x487S37806474x503
powoli,,1441,M541x531S14c10504x478S14c18477x478S36d00479x469S22b04525x480S22b14462x478S2fb00494x525S21100495x506
powrót,wrócić,447,M586x592S10e01561x490S10e09533x495S24b23529x529S10e59481x566S10e57510x562S32405482x482
powstać,założyć,1334,M543x516S11010528x489S11018457x489S2a603501x492S2a612484x492S2fb00494x483
powtarzać,,255,M538x568S17b10521x486S18520484x547S15d39473x534S22b03512x522S2ff00482x482S20500484x557S22b03502x512
powtórzyć,,128,M538x568S17b10521x486S18520484x547S15d39473x534S22b03509x516S2ff00482x482S20500484x557
pozamykać,,474,M555x544S14c20531x458S14c28446x457S18528469x529S22b11474x489S18520502x527S22b03506x486S22b07517x493S22b03531x500S22b11450x499S22b15463x496
pozdrawiać,życzyć,5,M544x566S33e00482x482S15d01521x506S15d09464x524S2ea00515x522S2ea10481x541
poznać się z kimś,"zapoznać się z kimś, poznać kogoś",387,M538x537S15d38461x469S15d30519x469S26602485x473S26616487x486S2fb00496x463S15d39479x509S15d31492x514S20e00504x507
Poznań,,710,M532x523S10042502x508S20500475x501S20500469x477S2a600496x482
później,,910,M547x521S15d10527x494S23000522x471S30a00482x482
późny,"spóźniony, spóźnienie, opóźnienie, spóźnić się",1409,M524x522S20348507x486S3780b476x492S15a41501x490S20e00495x506S28802480x479
pozwalać,pozwolić,243,M549x514S2fb00491x507S22e10451x495S22e00532x494S15d20507x486S15d28471x487
prać,,2049,M522x522S2033a478x506S20351480x492S27103495x477S21100502x508
praca,"pracować, pracownik, robota",297,M520x517S20304481x483S20304481x502S20600498x493
praca,pracować,697,M525x524S20330491x503S20330491x485S2ea00510x477S2ea10475x499
pracowity,,1130,M534x560S20304495x526S20304495x545S20600512x536S30c00482x482
pracownia,,763,M566x523S15d39434x487S1f051446x479S1f056490x494S15d39485x487S20500437x481S20500507x493S20304527x476S20304528x496S20600544x487
Praga,,1721,M529x530S16d40511x471S16d44471x471S22b04511x500S22b14472x499S2fb00492x509
pragnienie,,58,M518x548S36a00482x482S30100482x471S31900482x482S10008499x518S22a04486x531S21100472x531
prasa drukarska,,1333,M534x515S14c37477x489S14c51466x485S20c00506x495
prasować,,2048,M538x529S15a36498x517S37806463x523S1f704518x491S26702468x471S26706468x486S26702468x502
prawda,"prawdziwy, rzeczywisty, szczery",1957,M533x535S30005482x482S10010499x505S26600517x487
prawo,,465,M516x518S15d39493x495S20340496x481S20500484x485
prawosławie,prawosławny,93,M535x558S30000481x482S18540499x485S20500495x469S36d00479x526S20500491x533S20500525x527S22b04462x481S26606496x542
prefiks-mężczyzna,,2268,M546x530S30006482x482S10020519x500S20e00520x484S26500532x496
premier,,1191,M521x530S36d00479x470S11a01485x485S20500475x494S20500484x509S20500496x519
premier,,1391,M528x530S36d00479x471S11a01482x481S22b05504x506S21100513x489
prezent,,921,M539x559S33e00482x482S1ea10505x529S1ea18472x528S2b700520x509S2b711458x508S2fb00492x553
prezydent,,161,M548x561S2ff00482x482S2e10c525x533S1ea52521x505
